       time step start          time step length       avg time step length      required iterations
    0.493200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.496800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.500400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.504000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.507600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.511200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.514800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.518400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.522000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.525600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.529200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.532800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.536400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.540000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.543600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.547200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.550800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.554400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.558000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.561600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.565200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.568800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.572400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.576000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.579600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.583200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.586800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.590400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.594000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.597600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.601200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.604800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.608400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.612000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.615600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.619200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.622800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.626400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.630000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.633600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.637200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.640800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.644400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.648000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.651600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.655200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.658800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.662400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.666000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.669600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.673200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.676800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.680400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.684000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.687600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.691200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.694800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.698400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.702000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.705600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.709200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.712800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.716400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.720000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.723600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.727200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.730800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.734400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.738000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.741600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.745200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.748800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.752400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.756000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.759600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.763200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.766800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.770400000000000E+06    0.360000000000000E+04    0.360000000000000E+04             10
    0.774000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.777600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.781200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.784800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.788400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.792000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.795600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.799200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.802800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.806400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.810000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.813600000000000E+06    0.180000000000000E+04    0.356400000000000E+04             25
    0.815400000000000E+06    0.180000000000000E+04    0.360000000000000E+04              7
    0.817200000000000E+06    0.360000000000000E+04    0.360000000000000E+04             10
    0.820800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.824400000000000E+06    0.360000000000000E+04    0.360000000000000E+04             10
    0.828000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.831600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.835200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.838800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.842400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.846000000000000E+06    0.360000000000000E+04    0.360000000000000E+04             10
    0.849600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.853200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.856800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.860400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.864000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.867600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.871200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.874800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.878400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.882000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.885600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.889200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.892800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.896400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.900000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.903600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.907200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.910800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.914400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.918000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.921600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.925200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.928800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.932400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.936000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.939600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.943200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.946800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.950400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.954000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.957600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.961200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.964800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.968400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.972000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.975600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.979200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.982800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.986400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.990000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.993600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.997200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.100080000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.100440000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.100800000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.101160000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.101520000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.101880000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.102240000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.102600000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.102960000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.103320000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.103680000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.104040000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.104400000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.104760000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.105120000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.105480000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.105840000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.106200000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.106560000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.106920000000000E+07    0.360000000000000E+04    0.360000000000000E+04              5
    0.107280000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.107640000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.108000000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.108360000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.108720000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.109080000000000E+07    0.360000000000000E+04    0.360000000000000E+04              5
    0.109440000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.109800000000000E+07    0.360000000000000E+04    0.360000000000000E+04              5
    0.110160000000000E+07    0.360000000000000E+04    0.360000000000000E+04              5
    0.110520000000000E+07    0.360000000000000E+04    0.360000000000000E+04              5
    0.110880000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.111240000000000E+07    0.360000000000000E+04    0.360000000000000E+04              5
    0.111600000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.111960000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.112320000000000E+07    0.360000000000000E+04    0.360000000000000E+04              9
    0.112680000000000E+07    0.360000000000000E+04    0.360000000000000E+04              7
    0.113040000000000E+07    0.360000000000000E+04    0.360000000000000E+04              7
    0.113400000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.113760000000000E+07    0.360000000000000E+04    0.360000000000000E+04              5
    0.114120000000000E+07    0.360000000000000E+04    0.360000000000000E+04              7
    0.114480000000000E+07    0.360000000000000E+04    0.360000000000000E+04             18
    0.114840000000000E+07    0.360000000000000E+04    0.360000000000000E+04             15
    0.115200000000000E+07    0.360000000000000E+04    0.360000000000000E+04              9
    0.115560000000000E+07    0.360000000000000E+04    0.360000000000000E+04             12
    0.115920000000000E+07    0.360000000000000E+04    0.360000000000000E+04              9
    0.116280000000000E+07    0.360000000000000E+04    0.360000000000000E+04              8
    0.116640000000000E+07    0.360000000000000E+04    0.360000000000000E+04              9
    0.117000000000000E+07    0.360000000000000E+04    0.360000000000000E+04              9
    0.117360000000000E+07    0.360000000000000E+04    0.360000000000000E+04              7
    0.117720000000000E+07    0.360000000000000E+04    0.360000000000000E+04             10
    0.118080000000000E+07    0.360000000000000E+04    0.360000000000000E+04              7
    0.118440000000000E+07    0.360000000000000E+04    0.360000000000000E+04              9
    0.118800000000000E+07    0.360000000000000E+04    0.360000000000000E+04              9
    0.119160000000000E+07    0.360000000000000E+04    0.360000000000000E+04             12
    0.119520000000000E+07    0.360000000000000E+04    0.360000000000000E+04             12
    0.119880000000000E+07    0.360000000000000E+04    0.360000000000000E+04              7
    0.120240000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.120600000000000E+07    0.360000000000000E+04    0.360000000000000E+04             10
    0.120960000000000E+07    0.360000000000000E+04    0.360000000000000E+04              8
    0.121320000000000E+07    0.360000000000000E+04    0.360000000000000E+04              9
    0.121680000000000E+07    0.360000000000000E+04    0.360000000000000E+04              8
    0.122040000000000E+07    0.360000000000000E+04    0.360000000000000E+04              9
    0.122400000000000E+07    0.360000000000000E+04    0.360000000000000E+04              9
    0.122760000000000E+07    0.360000000000000E+04    0.360000000000000E+04              8
    0.123120000000000E+07    0.360000000000000E+04    0.360000000000000E+04              8
    0.123480000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.123840000000000E+07    0.360000000000000E+04    0.360000000000000E+04              7
    0.124200000000000E+07    0.360000000000000E+04    0.360000000000000E+04              8
    0.124560000000000E+07    0.360000000000000E+04    0.360000000000000E+04              8
    0.124920000000000E+07    0.360000000000000E+04    0.360000000000000E+04             10
    0.125280000000000E+07    0.360000000000000E+04    0.360000000000000E+04              8
    0.125640000000000E+07    0.360000000000000E+04    0.360000000000000E+04              8
    0.126000000000000E+07    0.360000000000000E+04    0.360000000000000E+04              7
    0.126360000000000E+07    0.360000000000000E+04    0.360000000000000E+04              6
    0.126720000000000E+07    0.562500000000000E+02    0.352912500000000E+04             13
    0.126725625000000E+07    0.562500000000000E+02    0.345825000000000E+04              7
    0.126731250000000E+07    0.112500000000000E+03    0.338850000000000E+04              8
    0.126742500000000E+07    0.210937500000000E+03    0.332071875000000E+04              9
    0.126763593750000E+07    0.351562500000000E+03    0.325575000000000E+04             10
    0.126798750000000E+07    0.527343750000000E+03    0.319429687500000E+04             10
    0.126851484375000E+07    0.791015625000000E+03    0.313811718750000E+04             10
    0.126930585937500E+07    0.149414062500000E+04    0.360000000000000E+04             11
    0.127080000000000E+07    0.127341530539773E+03    0.353054683061080E+04              8
    0.127092734153054E+07    0.127341530539773E+03    0.346109366122159E+04              6
    0.127105468306108E+07    0.254683061079545E+03    0.339418732244318E+04              8
    0.127130936612216E+07    0.477530739524148E+03    0.333173793723366E+04              9
    0.127178689686168E+07    0.795884565873580E+03    0.327565562855114E+04             10
    0.127258278142756E+07    0.119382684881037E+04    0.322753216552734E+04             11
    0.127377660827637E+07    0.623391723632812E+03    0.360000000000000E+04              7
    0.127440000000000E+07    0.623391723632812E+03    0.354046783447266E+04             12
    0.127502339172363E+07    0.623391723632812E+03    0.348093566894531E+04              8
    0.127564678344727E+07    0.116885948181152E+04    0.343231285858154E+04             10
    0.127681564292908E+07    0.118435707092285E+04    0.360000000000000E+04              9
    0.127800000000000E+07    0.197392845153809E+04    0.356747856903076E+04             11
    0.127997392845154E+07    0.162607154846191E+04    0.360000000000000E+04              8
    0.128160000000000E+07    0.360000000000000E+04    0.360000000000000E+04             10
    0.128520000000000E+07    0.360000000000000E+04    0.360000000000000E+04             20
    0.128880000000000E+07    0.360000000000000E+04    0.360000000000000E+04             25
    0.129240000000000E+07    0.216000000000000E+04    0.357120000000000E+04             12
