       time step start          time step length       avg time step length      required iterations
    0.421200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.424800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.428400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.432000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.435600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.439200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.442800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.446400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.450000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.453600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.457200000000000E+06    0.360000000000000E+04    0.360000000000000E+04             23
    0.460800000000000E+06    0.234782608695652E+04    0.357495652173913E+04             19
    0.463147826086957E+06    0.125217391304346E+04    0.360000000000000E+04              8
    0.464400000000000E+06    0.234782608695648E+04    0.357495652173913E+04              9
    0.466747826086956E+06    0.125217391304352E+04    0.360000000000000E+04              6
    0.468000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.471600000000000E+06    0.360000000000000E+04    0.360000000000000E+04             10
    0.475200000000000E+06    0.900000000000000E+03    0.354600000000000E+04              8
    0.476100000000000E+06    0.900000000000000E+03    0.349200000000000E+04              7
    0.477000000000000E+06    0.180000000000000E+04    0.360000000000000E+04             10
    0.478800000000000E+06    0.360000000000000E+04    0.360000000000000E+04             11
    0.482400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.486000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.489600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.493200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.496800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.500400000000000E+06    0.360000000000000E+04    0.360000000000000E+04             24
    0.504000000000000E+06    0.225000000000000E+04    0.357300000000000E+04              6
    0.506250000000000E+06    0.135000000000000E+04    0.360000000000000E+04              4
    0.507600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.511200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.514800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.518400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.522000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.525600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.529200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.532800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.536400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.540000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.543600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.547200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.550800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.554400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.558000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.561600000000000E+06    0.360000000000000E+04    0.360000000000000E+04             10
    0.565200000000000E+06    0.360000000000000E+04    0.360000000000000E+04             10
    0.568800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.572400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.576000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.579600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.583200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.586800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.590400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.594000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.597600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.601200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.604800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.608400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.612000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.615600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.619200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.622800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.626400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.630000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.633600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.637200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.640800000000000E+06    0.360000000000000E+04    0.360000000000000E+04             17
    0.644400000000000E+06    0.360000000000000E+04    0.360000000000000E+04             10
    0.648000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.651600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.655200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.658800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              9
    0.662400000000000E+06    0.360000000000000E+04    0.360000000000000E+04             10
    0.666000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              8
    0.669600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.673200000000000E+06    0.175781250000000E+01    0.352803515625000E+04              6
    0.673201757812500E+06    0.175781250000000E+01    0.345607031250000E+04              6
    0.673203515625000E+06    0.351562500000000E+01    0.338414062500000E+04             12
    0.673207031250000E+06    0.439453125000000E+01    0.331222851562500E+04             11
    0.673211425781250E+06    0.599254261363636E+01    0.324034836647727E+04             11
    0.673217418323864E+06    0.817164901859504E+01    0.316851179945764E+04              9
    0.673225589972882E+06    0.136194150309917E+02    0.309678418775826E+04             11
    0.673239209387913E+06    0.185719295877160E+02    0.302515562635002E+04             11
    0.673257781317501E+06    0.253253585287036E+02    0.295366213352059E+04             11
    0.673283106676030E+06    0.345345798118686E+02    0.288235282511683E+04             11
    0.673317641255842E+06    0.470926088343663E+02    0.281129467729352E+04             12
    0.673364733864676E+06    0.588657610429578E+02    0.274047199251438E+04             11
    0.673423599625719E+06    0.802714923313061E+02    0.267007742236100E+04             11
    0.673503871118050E+06    0.109461125906327E+03    0.260026664487913E+04             12
    0.673613332243957E+06    0.136826407382908E+03    0.253100317302679E+04             13
    0.673750158651340E+06    0.157876623903356E+03    0.246216070550485E+04             13
