       time step start          time step length       avg time step length      required iterations
    0.424800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.428400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.432000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.435600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.439200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.442800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.446400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.450000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.453600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.457200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.460800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.464400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.468000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.471600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.475200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.478800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.482400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.486000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.489600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.493200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.496800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.500400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.504000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.507600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.511200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.514800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.518400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.522000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.525600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.529200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.532800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.536400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.540000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.543600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.547200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.550800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.554400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.558000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.561600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.565200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.568800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.572400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.576000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.579600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.583200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.586800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.590400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.594000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.597600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.601200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.604800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.608400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.612000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.615600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.619200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.622800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.626400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.630000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.633600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.637200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.640800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.644400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.648000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.651600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.655200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.658800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.662400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.666000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.669600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.673200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.676800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.680400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.684000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.687600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.691200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.694800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.698400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.702000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.705600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.709200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.712800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.716400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.720000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.723600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.727200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.730800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.734400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.738000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.741600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.745200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.748800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.752400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.756000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.759600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.763200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.766800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.770400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.774000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.777600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.781200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.784800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.788400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.792000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.795600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.799200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.802800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.806400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.810000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.813600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.817200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.820800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.824400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.828000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.831600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.835200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.838800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.842400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.846000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.849600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.853200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.856800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.860400000000000E+06    0.225000000000000E+03    0.353250000000000E+04              2
    0.860625000000000E+06    0.112500000000000E+03    0.346275000000000E+04              2
    0.860737500000000E+06    0.562500000000000E+02    0.339187500000000E+04              2
    0.860793750000000E+06    0.175781250000000E+01    0.331991015625000E+04              1
    0.860795507812500E+06    0.351562500000000E+01    0.324798046875000E+04              1
    0.860799023437500E+06    0.100000000000000E+04    0.319598046875000E+04              2
    0.861799023437500E+06    0.220097656250000E+04    0.360000000000000E+04              3
    0.864000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.867600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.871200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.874800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.878400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.882000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.885600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.889200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.892800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.896400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.900000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              3
    0.903600000000000E+06    0.900000000000000E+03    0.354600000000000E+04              2
    0.904500000000000E+06    0.450000000000000E+03    0.348300000000000E+04              2
    0.904950000000000E+06    0.140625000000000E+02    0.341128125000000E+04              1
    0.904964062500000E+06    0.703125000000000E+01    0.333942187500000E+04              1
    0.904971093750000E+06    0.140625000000000E+02    0.326770312500000E+04              1
    0.904985156250000E+06    0.703125000000000E+01    0.319584375000000E+04              1
    0.904992187500000E+06    0.140625000000000E+02    0.312412500000000E+04              1
    0.905006250000000E+06    0.703125000000000E+01    0.305226562500000E+04              1
    0.905013281250000E+06    0.140625000000000E+02    0.298054687500000E+04              1
    0.905027343750000E+06    0.703125000000000E+01    0.290868750000000E+04              1
    0.905034375000000E+06    0.140625000000000E+02    0.283696875000000E+04              1
    0.905048437500000E+06    0.703125000000000E+01    0.276510937500000E+04              1
    0.905055468750000E+06    0.140625000000000E+02    0.269339062500000E+04              1
    0.905069531250000E+06    0.703125000000000E+01    0.262153125000000E+04              1
    0.905076562500000E+06    0.140625000000000E+02    0.254981250000000E+04              1
    0.905090625000000E+06    0.703125000000000E+01    0.247795312500000E+04              1
    0.905097656250000E+06    0.140625000000000E+02    0.240623437500000E+04              1
    0.905111718750000E+06    0.703125000000000E+01    0.233437500000000E+04              1
    0.905118750000000E+06    0.140625000000000E+02    0.226265625000000E+04              1
    0.905132812500000E+06    0.703125000000000E+01    0.219079687500000E+04              1
    0.905139843750000E+06    0.140625000000000E+02    0.211907812500000E+04              1
    0.905153906250000E+06    0.703125000000000E+01    0.204721875000000E+04              1
    0.905160937500000E+06    0.140625000000000E+02    0.197550000000000E+04              1
    0.905175000000000E+06    0.703125000000000E+01    0.190364062500000E+04              1
    0.905182031250000E+06    0.140625000000000E+02    0.183192187500000E+04              1
    0.905196093750000E+06    0.703125000000000E+01    0.176006250000000E+04              1
    0.905203125000000E+06    0.140625000000000E+02    0.168834375000000E+04              1
    0.905217187500000E+06    0.703125000000000E+01    0.161648437500000E+04              1
    0.905224218750000E+06    0.140625000000000E+02    0.154476562500000E+04              1
    0.905238281250000E+06    0.703125000000000E+01    0.147290625000000E+04              1
    0.905245312500000E+06    0.140625000000000E+02    0.140118750000000E+04              1
    0.905259375000000E+06    0.703125000000000E+01    0.132932812500000E+04              1
    0.905266406250000E+06    0.140625000000000E+02    0.125760937500000E+04              1
    0.905280468750000E+06    0.703125000000000E+01    0.118575000000000E+04              1
    0.905287500000000E+06    0.140625000000000E+02    0.111403125000000E+04              1
    0.905301562500000E+06    0.703125000000000E+01    0.104217187500000E+04              1
    0.905308593750000E+06    0.140625000000000E+02    0.970453125000000E+03              1
    0.905322656250000E+06    0.703125000000000E+01    0.898593750000000E+03              1
    0.905329687500000E+06    0.140625000000000E+02    0.826875000000000E+03              1
    0.905343750000000E+06    0.703125000000000E+01    0.755015625000000E+03              1
    0.905350781250000E+06    0.140625000000000E+02    0.683296875000000E+03              1
    0.905364843750000E+06    0.703125000000000E+01    0.611437500000000E+03              1
    0.905371875000000E+06    0.140625000000000E+02    0.539718750000000E+03              1
    0.905385937500000E+06    0.703125000000000E+01    0.467859375000000E+03              1
    0.905392968750000E+06    0.140625000000000E+02    0.396140625000000E+03              1
    0.905407031250000E+06    0.703125000000000E+01    0.324281250000000E+03              1
    0.905414062500000E+06    0.140625000000000E+02    0.252562500000000E+03              1
    0.905428125000000E+06    0.703125000000000E+01    0.180703125000000E+03              1
    0.905435156250000E+06    0.140625000000000E+02    0.108984375000000E+03              1
    0.905449218750000E+06    0.703125000000000E+01    0.371250000000000E+02              1
    0.905456250000000E+06    0.140625000000000E+02    0.194062500000000E+02              1
    0.905470312500000E+06    0.703125000000000E+01    0.105468750000000E+02              1
    0.905477343750000E+06    0.140625000000000E+02    0.105468750000000E+02              1
    0.905491406250000E+06    0.703125000000000E+01    0.105468750000000E+02              1
    0.905498437500000E+06    0.140625000000000E+02    0.105468750000000E+02              1
    0.905512500000000E+06    0.703125000000000E+01    0.105468750000000E+02              1
    0.905519531250000E+06    0.140625000000000E+02    0.105468750000000E+02              1
    0.905533593750000E+06    0.703125000000000E+01    0.105468750000000E+02              1
