       time step start          time step length       avg time step length      required iterations
    0.323974735044364E+06    0.144371175068500E+00    0.377990457294990E+02              3
    0.323974879415539E+06    0.144371175068500E+00    0.265690856259134E+02              1
    0.323975023786714E+06    0.144371175068500E+00    0.166606369961028E+02              3
    0.323975168157889E+06    0.144371175068500E+00    0.923002237962014E+01              1
    0.323975312529064E+06    0.144371175068500E+00    0.477280857913111E+01              1
    0.323975456900239E+06    0.144371175068500E+00    0.246874709367193E+01              3
    0.323975601271414E+06    0.144371175068500E+00    0.993273684471278E+00              1
    0.323975745642590E+06    0.144371175068500E+00    0.256980691621929E+00              3
    0.323975890013765E+06    0.144371175068500E+00    0.167470563079460E+00              1
    0.323976034384940E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323976178756115E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323976323127290E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323976467498465E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323976611869640E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323976756240815E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323976900611990E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323977044983165E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323977189354340E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323977333725516E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323977478096691E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323977622467866E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323977766839041E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323977911210216E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323978055581391E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323978199952566E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323978344323741E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323978488694916E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323978633066091E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323978777437266E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323978921808442E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323979066179617E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323979210550792E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323979354921967E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323979499293142E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323979643664317E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323979788035492E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323979932406667E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323980076777842E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323980221149017E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323980365520192E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323980509891368E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323980654262543E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323980798633718E+06    0.144371175068500E+00    0.144371175068500E+00              3
    0.323980943004893E+06    0.288742350136999E+00    0.147258598569870E+00              2
    0.323981231747243E+06    0.144371175068500E+00    0.147258598569870E+00              1
    0.323981376118418E+06    0.144371175068500E+00    0.147258598569870E+00              3
    0.323981520489593E+06    0.288742350136999E+00    0.150146022071240E+00              2
    0.323981809231943E+06    0.144371175068500E+00    0.150146022071240E+00              1
    0.323981953603118E+06    0.144371175068500E+00    0.150146022071240E+00              3
    0.323982097974293E+06    0.288742350136999E+00    0.153033445572610E+00              2
    0.323982386716644E+06    0.144371175068500E+00    0.153033445572610E+00              1
    0.323982531087819E+06    0.144371175068500E+00    0.153033445572610E+00              3
    0.323982675458994E+06    0.288742350136999E+00    0.155920869073980E+00              2
    0.323982964201344E+06    0.144371175068500E+00    0.155920869073980E+00              1
    0.323983108572519E+06    0.144371175068500E+00    0.155920869073980E+00              3
    0.323983252943694E+06    0.288742350136999E+00    0.158808292575350E+00              2
    0.323983541686044E+06    0.144371175068500E+00    0.158808292575350E+00              1
    0.323983686057219E+06    0.144371175068500E+00    0.158808292575350E+00              3
    0.323983830428394E+06    0.288742350136999E+00    0.161695716076720E+00              2
    0.323984119170744E+06    0.144371175068500E+00    0.161695716076720E+00              1
    0.323984263541920E+06    0.144371175068500E+00    0.161695716076720E+00              1
    0.323984407913095E+06    0.144371175068500E+00    0.161695716076720E+00              3
    0.323984552284270E+06    0.144371175068500E+00    0.161695716076720E+00              1
    0.323984696655445E+06    0.288742350136999E+00    0.164583139578090E+00              2
    0.323984985397795E+06    0.144371175068500E+00    0.164583139578090E+00              1
    0.323985129768970E+06    0.144371175068500E+00    0.164583139578090E+00              1
    0.323985274140145E+06    0.144371175068500E+00    0.164583139578090E+00              3
    0.323985418511320E+06    0.144371175068500E+00    0.164583139578090E+00              1
    0.323985562882495E+06    0.288742350136999E+00    0.167470563079460E+00              2
    0.323985851624845E+06    0.144371175068500E+00    0.167470563079460E+00              1
    0.323985995996021E+06    0.144371175068500E+00    0.167470563079460E+00              3
    0.323986140367196E+06    0.288742350136999E+00    0.170357986580830E+00              2
    0.323986429109546E+06    0.577484700273999E+00    0.179020257084940E+00              2
    0.323987006594246E+06    0.144371175068500E+00    0.179020257084940E+00              3
    0.323987150965421E+06    0.144371175068500E+00    0.179020257084940E+00              1
    0.323987295336596E+06    0.288742350136999E+00    0.181907680586310E+00              2
    0.323987584078946E+06    0.577484700273999E+00    0.190569951090420E+00              2
    0.323988161563647E+06    0.144371175068500E+00    0.190569951090420E+00              3
    0.323988305934822E+06    0.144371175068500E+00    0.190569951090420E+00              1
    0.323988450305997E+06    0.288742350136999E+00    0.193457374591790E+00              2
    0.323988739048347E+06    0.577484700273999E+00    0.202119645095900E+00              2
    0.323989316533047E+06    0.288742350136999E+00    0.205007068597270E+00              2
    0.323989605275397E+06    0.144371175068500E+00    0.205007068597270E+00              3
    0.323989749646572E+06    0.144371175068500E+00    0.205007068597270E+00              1
    0.323989894017747E+06    0.288742350136999E+00    0.207894492098640E+00              2
    0.323990182760097E+06    0.577484700273999E+00    0.216556762602750E+00              2
    0.323990760244798E+06    0.115496940054800E+01    0.236768727112340E+00              2
    0.323991915214198E+06    0.230993880109600E+01    0.280080079632889E+00              2
    0.323994225152999E+06    0.577484700060450E+01    0.360000000000000E+04              2
    0.324000000000000E+06    0.115496940012090E+02    0.352823099388002E+04              6
    0.324011549694001E+06    0.230993880024180E+02    0.345669298164007E+04              7
    0.324034649082004E+06    0.461987760048360E+02    0.338561695716017E+04              8
    0.324080847858008E+06    0.866227050090674E+02    0.331534941126035E+04              9
    0.324167470563018E+06    0.144371175015112E+03    0.324623683476065E+04             10
    0.324311841738033E+06    0.216556762522669E+03    0.317856797001111E+04             11
    0.324528398500555E+06    0.295304676167275E+03    0.311247406353445E+04             14
    0.324823703176723E+06    0.316397867322081E+03    0.304680202088089E+04             15
    0.325140101044045E+06    0.158198933661040E+03    0.297796599955411E+04             10
    0.325298299977706E+06    0.790994668305202E+02    0.290754798889072E+04              7
    0.325377399444536E+06    0.395497334152601E+02    0.283633898355903E+04              6
    0.325416949177951E+06    0.395497334152601E+02    0.276512997822733E+04              6
    0.325456498911367E+06    0.790994668305202E+02    0.269471196756395E+04              7
    0.325535598378197E+06    0.158198933661040E+03    0.262587594623717E+04              9
    0.325693797311858E+06    0.263664889435067E+03    0.255914924402587E+04             12
    0.325957462201293E+06    0.329581111793834E+03    0.249374086626174E+04             13
    0.326287043313087E+06    0.380285898223655E+03    0.242934658422622E+04             13
    0.326667329211311E+06    0.438791421027294E+03    0.236612241264676E+04             14
    0.327106120632338E+06    0.493879367662012E+03    0.360000000000000E+04             16
    0.327600000000000E+06    0.463011907183136E+03    0.353726023814366E+04             15
    0.328063011907183E+06    0.463011907183136E+03    0.347452047628732E+04             15
    0.328526023814366E+06    0.463011907183136E+03    0.341178071443099E+04             12
    0.328989035721549E+06    0.578764883978920E+03    0.335135601211057E+04             15
    0.329567800605528E+06    0.578764883978920E+03    0.329093130979014E+04             15
    0.330146565489507E+06    0.578764883978920E+03    0.323050660746972E+04             15
    0.330725330373486E+06    0.474669626513729E+03    0.360000000000000E+04             12
    0.331200000000000E+06    0.593337033142161E+03    0.353986674066284E+04             15
    0.331793337033142E+06    0.593337033142161E+03    0.347973348132569E+04             15
    0.332386674066284E+06    0.593337033142161E+03    0.341960022198853E+04             13
    0.332980011099426E+06    0.684619653625570E+03    0.336129261506104E+04             15
    0.333664630753052E+06    0.684619653625570E+03    0.330298500813355E+04             15
    0.334349250406678E+06    0.450749593322340E+03    0.360000000000000E+04             11
    0.334800000000000E+06    0.614658536348645E+03    0.354029317072697E+04             12
    0.335414658536349E+06    0.768323170435807E+03    0.348365963413569E+04             15
    0.336182981706784E+06    0.768323170435807E+03    0.342702609754441E+04             15
    0.336951304877220E+06    0.768323170435807E+03    0.337039256095312E+04             15
    0.337719628047656E+06    0.680371952343965E+03    0.360000000000000E+04             14
    0.338400000000000E+06    0.728969948939962E+03    0.354257939897880E+04             15
    0.339128969948940E+06    0.728969948939962E+03    0.348515879795760E+04             15
    0.339857939897880E+06    0.728969948939962E+03    0.342773819693640E+04             15
    0.340586909846820E+06    0.728969948939962E+03    0.337031759591520E+04             15
    0.341315879795760E+06    0.684120204240084E+03    0.360000000000000E+04             15
    0.342000000000000E+06    0.334043068476603E+00    0.352800668086137E+04              6
    0.342000334043068E+06    0.334043068476603E+00    0.345601336172274E+04              3
    0.342000668086137E+06    0.668086136953207E+00    0.338402672344548E+04              3
    0.342001336172274E+06    0.133617227390641E+01    0.331205344689096E+04              4
    0.342002672344548E+06    0.267234454781283E+01    0.324010689378191E+04              5
    0.342005344689096E+06    0.534468909562565E+01    0.316821378756382E+04              5
    0.342010689378191E+06    0.534468909562565E+01    0.309632068134574E+04              6
    0.342016034067287E+06    0.534468909562565E+01    0.302442757512765E+04              5
    0.342021378756382E+06    0.106893781912513E+02    0.295264136269147E+04              8
    0.342032068134574E+06    0.100212920542981E+02    0.288084178853256E+04              6
    0.342042089426628E+06    0.100212920542981E+02    0.280904221437365E+04              5
    0.342052110718682E+06    0.200425841085962E+02    0.273744306605582E+04             18
    0.342072153302791E+06    0.167021534238302E+02    0.266577710912429E+04             13
    0.342088855456215E+06    0.481792887225870E+01    0.259387346770174E+04              5
    0.342093673385087E+06    0.120448221806468E+01    0.252189755734610E+04              3
    0.342094877867305E+06    0.301120554516169E+00    0.244990357975719E+04              2
    0.342095178987860E+06    0.150560277258084E+00    0.237790659096274E+04              2
    0.342095329548137E+06    0.150560277258084E+00    0.230590960216828E+04              3
    0.342095480108414E+06    0.301120554516169E+00    0.223391562457937E+04              2
    0.342095781228969E+06    0.602241109032338E+00    0.216192766940155E+04              3
    0.342096383470078E+06    0.120448221806468E+01    0.208995175904591E+04              3
    0.342097587952296E+06    0.240896443612935E+01    0.201799993833464E+04              4
    0.342099996916732E+06    0.481792887225870E+01    0.194609629691208E+04              6
    0.342104814845604E+06    0.963585774451740E+01    0.187428901406697E+04             19
    0.342114450703349E+06    0.760725611409269E+01    0.180244115918925E+04             13
    0.342122057959463E+06    0.877760320856848E+01    0.173061671125343E+04             18
    0.342130835562671E+06    0.731466934047374E+01    0.165876300464024E+04             13
    0.342138150232012E+06    0.844000308516200E+01    0.158693180470194E+04             16
    0.342146590235097E+06    0.791250289233938E+01    0.151509005475979E+04             13
    0.342154502737989E+06    0.912981102962236E+01    0.144327265098038E+04             15
    0.342163632549019E+06    0.912981102962236E+01    0.137145524720097E+04             14
    0.342172762360049E+06    0.978194038888110E+01    0.129965088600875E+04             13
    0.342182544300437E+06    0.112868542948628E+02    0.122787662309465E+04             14
    0.342193831154732E+06    0.120930581730673E+02    0.115611848425811E+04             13
    0.342205924212905E+06    0.139535286612315E+02    0.108439755483133E+04             12
    0.342219877741567E+06    0.174419108265394E+02    0.101274639304786E+04             12
    0.342237319652393E+06    0.218023885331742E+02    0.941182440818525E+03             11
    0.342259122040926E+06    0.297305298179648E+02    0.869777051414885E+03              9
    0.342288852570744E+06    0.495508830299414E+02    0.798768069075484E+03              9
    0.342338403453774E+06    0.825848050499023E+02    0.728419765176482E+03              9
    0.342420988258824E+06    0.137641341749837E+03    0.659172592011479E+03             13
    0.342558629600574E+06    0.794084663941368E+02    0.588760761339361E+03             11
    0.342638038066968E+06    0.794084663941368E+02    0.518348930667244E+03             11
    0.342717446533362E+06    0.108284272355641E+03    0.448514616114357E+03             12
    0.342825730805718E+06    0.135355340444551E+03    0.379221722923248E+03             14
    0.342961086146162E+06    0.145023579047734E+03    0.310122194504203E+03             13
    0.343106109725210E+06    0.167334898901231E+03    0.241468892482227E+03             14
    0.343273444624111E+06    0.179287391679890E+03    0.173054640315825E+03             13
    0.343452732015791E+06    0.206870067322950E+03    0.105192041662284E+03             13
    0.343659602083114E+06    0.238696231526481E+03    0.379659662928137E+02             12
    0.343898298314641E+06    0.298370289408102E+03    0.439266912196062E+02             11
    0.344196668604049E+06    0.406868576465593E+03    0.520573818875486E+02             11
    0.344603537180514E+06    0.554820786089445E+03    0.631404358865984E+02             11
    0.345158357966604E+06    0.441642033396114E+03    0.360000000000000E+04             10
    0.345600000000000E+06    0.662463050094171E+03    0.354124926100188E+04             10
    0.346262463050094E+06    0.993694575141257E+03    0.348912315250471E+04             10
    0.347256157625235E+06    0.971921187382279E+03    0.343656157625235E+04             10
    0.348228078812618E+06    0.242980296845577E+03    0.336942118218927E+04              7
    0.348471059109463E+06    0.121490148422788E+03    0.329985098515772E+04              5
    0.348592549257886E+06    0.607450742113986E+03    0.360000000000000E+04              6
    0.349200000000000E+06    0.121490148422797E+04    0.355229802968456E+04              4
    0.350414901484228E+06    0.238509851577203E+04    0.360000000000000E+04              3
    0.352800000000000E+06    0.351562500000000E+01    0.352807031250000E+04              2
    0.352803515625000E+06    0.100000000000000E+03    0.345807031250000E+04              5
    0.352903515625000E+06    0.200000000000000E+03    0.339007031250000E+04              4
    0.353103515625000E+06    0.400000000000000E+03    0.332607031250000E+04              6
    0.353503515625000E+06    0.800000000000000E+03    0.327007031250000E+04              9
    0.354303515625000E+06    0.133333333333333E+04    0.322473697916667E+04             10
    0.355636848958333E+06    0.763151041666686E+03    0.360000000000000E+04             14
    0.356400000000000E+06    0.408830915178582E+03    0.353617661830357E+04             15
    0.356808830915179E+06    0.408830915178582E+03    0.347235323660714E+04             19
    0.357217661830357E+06    0.322761248825196E+03    0.340680846158365E+04             12
    0.357540423079182E+06    0.403451561031495E+03    0.334287749280428E+04             15
    0.357943874640214E+06    0.403451561031495E+03    0.327894652402491E+04             25
    0.358347326201245E+06    0.242070936618897E+03    0.321178794275728E+04             26
    0.358589397137864E+06    0.139656309587825E+03    0.314258106894904E+04             22
    0.358729053447452E+06    0.952202110826081E+02    0.307248547317069E+04             16
    0.358824273658535E+06    0.892689478899451E+02    0.300227085212849E+04             13
    0.358913542606425E+06    0.103002632180706E+03    0.293233090477211E+04             12
    0.359016545238605E+06    0.128753290225882E+03    0.286290597057662E+04             11
    0.359145298528831E+06    0.175572668489840E+03    0.279441742394642E+04             11
    0.359320871197321E+06    0.239417275213418E+03    0.272720576945069E+04             12
    0.359560288472534E+06    0.439711527465552E+03    0.360000000000000E+04             17
    0.360000000000000E+06    0.387980759528428E+03    0.353575961519057E+04             17
    0.360387980759528E+06    0.342335964289789E+03    0.347060633447636E+04             18
    0.360730316723818E+06    0.285279970241491E+03    0.340431193388119E+04             13
    0.361015596694060E+06    0.329169196432490E+03    0.333889531780984E+04             13
    0.361344765890492E+06    0.379810611268257E+03    0.327449153003521E+04             13
    0.361724576501760E+06    0.438243013001835E+03    0.321125639029525E+04             14
    0.362162819514762E+06    0.469546085359109E+03    0.314864731200243E+04             18
    0.362632365600121E+06    0.391288404465924E+03    0.308447308009175E+04             13
    0.363023654004587E+06    0.576345995412616E+03    0.360000000000000E+04             16
    0.363600000000000E+06    0.540324370699327E+03    0.353880648741399E+04             16
    0.364140324370699E+06    0.506554097530619E+03    0.347693756936460E+04             13
    0.364646878468230E+06    0.584485497150714E+03    0.341662727930761E+04             15
    0.365231363965381E+06    0.584485497150714E+03    0.335631698925063E+04             15
    0.365815849462531E+06    0.584485497150714E+03    0.329600669919364E+04             15
    0.366400334959682E+06    0.799665040317981E+03    0.360000000000000E+04             16
    0.367200000000000E+06    0.749685975298107E+03    0.354299371950596E+04             16
    0.367949685975298E+06    0.702830601841976E+03    0.348505033154280E+04             15
    0.368652516577140E+06    0.702830601841976E+03    0.342710694357964E+04             15
    0.369355347178982E+06    0.702830601841976E+03    0.336916355561648E+04             15
    0.370058177780824E+06    0.741822219175985E+03    0.360000000000000E+04             15
    0.370800000000000E+06    0.741822219175985E+03    0.354283644438352E+04             15
    0.371541822219176E+06    0.741822219175985E+03    0.348567288876704E+04             15
    0.372283644438352E+06    0.741822219175985E+03    0.342850933315056E+04             15
    0.373025466657528E+06    0.741822219175985E+03    0.337134577753408E+04             15
    0.373767288876704E+06    0.632711123296060E+03    0.360000000000000E+04             14
    0.374400000000000E+06    0.677904774960064E+03    0.354155809549920E+04             15
    0.375077904774960E+06    0.677904774960064E+03    0.348311619099840E+04             15
    0.375755809549920E+06    0.677904774960064E+03    0.342467428649760E+04             15
    0.376433714324880E+06    0.677904774960064E+03    0.336623238199681E+04             15
    0.377111619099840E+06    0.888380900159711E+03    0.360000000000000E+04             18
    0.378000000000000E+06    0.740317416799759E+03    0.354280634833600E+04             15
    0.378740317416800E+06    0.740317416799759E+03    0.348561269667199E+04             15
    0.379480634833600E+06    0.740317416799759E+03    0.342841904500799E+04             15
    0.380220952250399E+06    0.740317416799759E+03    0.337122539334398E+04             18
    0.380961269667199E+06    0.638730332800886E+03    0.360000000000000E+04             15
    0.381600000000000E+06    0.399206458000554E+02    0.352879841291600E+04              8
    0.381639920645800E+06    0.199603229000277E+02    0.345719761937400E+04              6
    0.381659880968700E+06    0.199603229000277E+02    0.338559682583200E+04              4
    0.381679841291600E+06    0.399206458000554E+02    0.331439523874800E+04              6
    0.381719761937400E+06    0.399206458000554E+02    0.324319365166401E+04              6
    0.381759682583200E+06    0.399206458000554E+02    0.317199206458001E+04              5
    0.381799603229000E+06    0.798412916001107E+02    0.310158889041201E+04             20
    0.381879444520600E+06    0.299404843500415E+02    0.303018770009901E+04             10
    0.381909385004951E+06    0.149702421750208E+02    0.295848710494251E+04              7
    0.381924355247126E+06    0.748512108751038E+01    0.288663680736426E+04              6
    0.381931840368213E+06    0.748512108751038E+01    0.281478650978601E+04              6
    0.381939325489301E+06    0.149702421750208E+02    0.274308591462951E+04              9
    0.381954295731476E+06    0.249504036250346E+02    0.267158492270201E+04             16
    0.381979246135101E+06    0.233910033984699E+02    0.260005274276998E+04             13
    0.382002637138499E+06    0.269896193059268E+02    0.252859253515610E+04             14
    0.382029626757805E+06    0.289174492563502E+02    0.245717088414123E+04             13
    0.382058544207061E+06    0.333662876034810E+02    0.238583820989329E+04             12
    0.382091910494665E+06    0.417078595043512E+02    0.231467236708338E+04             11
    0.382133618354169E+06    0.568743538695699E+02    0.224380985416077E+04              9
    0.382190492708039E+06    0.947905897826164E+02    0.217370566595643E+04              8
    0.382285283297821E+06    0.177732355842406E+03    0.210526031307327E+04             10
    0.382463015653664E+06    0.266598533763609E+03    0.203859228374855E+04             13
    0.382729614187428E+06    0.307613692804164E+03    0.197274455760463E+04             14
    0.383037227880232E+06    0.329586099433033E+03    0.190733627959329E+04             14
    0.383366813979665E+06    0.353127963678249E+03    0.184239883886686E+04             14
    0.383719941943343E+06    0.378351389655267E+03    0.177796586665996E+04             13
    0.384098293332998E+06    0.436559295756077E+03    0.171469705257508E+04             12
    0.384534852628754E+06    0.665147371245665E+03    0.360000000000000E+04             12
    0.385200000000000E+06    0.831434214057081E+03    0.354462868428114E+04             11
    0.386031434214057E+06    0.113377392825966E+04    0.349530416284633E+04             12
    0.387165208142317E+06    0.163479185768327E+04    0.360000000000000E+04             12
    0.388800000000000E+06    0.204348982210409E+04    0.356886979644208E+04             13
    0.390843489822104E+06    0.155651017789589E+04    0.360000000000000E+04             12
    0.392400000000000E+06    0.194563772236987E+04    0.356691275444740E+04             21
    0.394345637722370E+06    0.413590569407534E+03    0.350318456583555E+04              5
    0.394759228291777E+06    0.310192927055643E+03    0.343738842437666E+04              4
    0.395069421218833E+06    0.387741158819554E+02    0.336616390669430E+04              3
    0.395108195334715E+06    0.891804665284988E+03    0.360000000000000E+04              4
    0.396000000000000E+06    0.174180598688474E+01    0.352803483611974E+04              2
    0.396001741805987E+06    0.100000000000000E+03    0.345803483611974E+04              4
    0.396101741805987E+06    0.200000000000000E+03    0.339003483611974E+04              4
    0.396301741805987E+06    0.400000000000000E+03    0.332603483611974E+04              4
    0.396701741805987E+06    0.800000000000000E+03    0.327003483611974E+04              4
    0.397501741805987E+06    0.209825819401309E+04    0.360000000000000E+04              6
    0.399600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              7
    0.403200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              6
    0.406800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.410400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.414000000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.417600000000000E+06    0.360000000000000E+04    0.360000000000000E+04              5
    0.421200000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.424800000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
    0.428400000000000E+06    0.360000000000000E+04    0.360000000000000E+04              4
